Région,Préfecture,Sous-préfecture,Nom de l'Établissement,Nombre total de personnes ,Public ou privé?,Partenaire responsable de la formation,Date de la formation,Durée de la formation (jours),Type de formation,Nombre de personnes formées,Region p-code,Prefecture p-code,Subprefecture p-code
Nzerekore,Nzerekore,Koropara,Makpozou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800504
Nzerekore,Nzerekore,Koule,Centre de Sante Koule,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800505
Nzerekore,Nzerekore,Koule,Kelemenda,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800505
Nzerekore,Nzerekore,Koule,Kerezagaye,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800505
Nzerekore,Nzerekore,Koule,Kpaya,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800505
Nzerekore,Nzerekore,Koule,Pampara,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800505
Nzerekore,Nzerekore,Koule,Yalakpala,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800505
Nzerekore,Nzerekore,Nzerekore Ctre,Nye II,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Cabinet soins ophtalmologiques,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Centre de Santé NZ Commercial,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Centre de Santé NZ Dorota,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Centre de Santé NZ Gonian,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Centre de Santé NZ Horoya,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Centre de Santé NZ Mohomou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Centre de sante Nye,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Hopital Regional N'Zerekore,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Hopital Régional N'zérékoré,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Labo Habas,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Mohomou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Nye,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Poste Santé Wessoua,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Poste de Sante Gonia III,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,Soukoura,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,centre Universitaire,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Nzerekore Ctre,centre de sante Tripano,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800506
Nzerekore,Nzerekore,Pale,Keorah,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800507
Nzerekore,Nzerekore,Pale,Ouyèyè,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800507
Nzerekore,Nzerekore,Pale,Pale,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800507
Nzerekore,Nzerekore,Samoe,Centre de Santé Samoy,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800508
Nzerekore,Nzerekore,Samoe,Gnampara,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800508
Nzerekore,Nzerekore,Samoe,Gnema-Sud-Centre,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800508
Nzerekore,Nzerekore,Samoe,Komou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800508
Nzerekore,Nzerekore,Samoe,Koronta,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800508
Nzerekore,Nzerekore,Samoe,Koule-Sud,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800508
Nzerekore,Nzerekore,Samoe,Mission Catholique Samoe,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800508
Nzerekore,Nzerekore,Soulouta,Centre de Santé Soulouta,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
Nzerekore,Nzerekore,Soulouta,Gbouo,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
Nzerekore,Nzerekore,Soulouta,Gopouta,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
Nzerekore,Nzerekore,Soulouta,Kola,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
Nzerekore,Nzerekore,Soulouta,Kolakpata,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
Nzerekore,Nzerekore,Soulouta,Komata,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
Nzerekore,Nzerekore,Soulouta,Kpagalaye,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
Nzerekore,Nzerekore,Soulouta,Kpoulo,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
Nzerekore,Nzerekore,Soulouta,Soluta Nord,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
Nzerekore,Nzerekore,Soulouta,Souhoulé,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
Nzerekore,Nzerekore,Womey,Bowé-Nord,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800510
Nzerekore,Nzerekore,Womey,Centre de Santé Womey,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800510
Nzerekore,Nzerekore,Womey,Foozou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800510
Nzerekore,Nzerekore,Womey,Kabieta,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800510
Nzerekore,Nzerekore,Womey,Oueleoun,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800510
Nzerekore,Nzerekore,Womey,Yomata,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800510
Nzerekore,Nzerekore,Yalenzou,Balémou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Bangoueta,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Centre de Santé Yalenzou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Gbottoye,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Gnalakpalé,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Karana,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Konian-Aviation,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Kotozou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Lomou,,public,CRS,,,,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Loukele,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Moata,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,N'Zao,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,Toulemou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Yalenzou,lamou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800511
Nzerekore,Nzerekore,Soulouta,voumou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800509
