#adm1+code,#adm2+code,#adm3+code,#geo+lat,#geo+lon,#loc+name
GIN005,GIN005002,GIN00500206,10.02497,13.88294,POSTE DE SANTE DEMBAYA
GIN005,GIN005002,GIN00500205,10.07025,13.63565,POSTE DE SANTE KOUBIA
GIN005,GIN005002,GIN00500205,10.22334,13.49691,POSTE DE SANTE KHOUNTOUM
GIN005,GIN005002,GIN00500204,9.8918,13.57393,POSTE DE SANTE GBANTAMA
GIN005,GIN005002,GIN00500204,9.96396,13.65247,POSTE DE SANTE MAGNEKHOUM
GIN005,GIN005002,GIN00500204,9.84514,13.56124,PS LIMBITA
GIN005,GIN005002,GIN00500204,9.98955,13.636,POSTE DE SANTE KANGOLEAH
GIN005,GIN005002,GIN00500203,10.18603,13.34921,POSTE DE SANTE KAMBALIAH
GIN005,GIN005002,GIN00500203,10.08241,13.21539,POSTE DE SANTE NINGUETY
GIN005,GIN005002,GIN00500203,10.12304,13.34346,POSTE DE SANTE KALIFAYA
GIN005,GIN005002,GIN00500202,9.70424,13.54441,POSTE DE SANTE
GIN005,GIN005002,GIN00500202,9.82756,13.4811,POSTE DE SANTE DEYOROKOGUEYAH
GIN005,GIN005002,GIN00500202,9.72544,13.50171,PS KAGBELEN PLATEAU
GIN005,GIN005002,GIN00500202,9.83718,13.4939,POSTE DE SANTE DE TERSET
GIN005,GIN005002,GIN00500201,10.30596,13.47972,PS TONTON
GIN005,GIN005002,GIN00500201,10.22505,13.38133,PS YENYEN
GIN005,GIN005002,GIN00500201,10.21671,13.43231,PS SAMAYA
GIN005,GIN005003,GIN00500310,9.61128,12.61903,Poste de Santé de Walia
GIN005,GIN005003,GIN00500310,9.71493,12.65141,Poste de Santé de Lefouré
GIN005,GIN005003,GIN00500310,9.53814,12.66219,Poste de santé de Degui-Degui
GIN005,GIN005003,GIN00500310,9.61222,12.80851,Poste de santé de Sikhourou
GIN005,GIN005003,GIN00500309,9.50012,12.90914,Poste de Santé de Kamalayah
GIN005,GIN005003,GIN00500309,9.36621,12.75958,Poste de Santé de Tassen
GIN005,GIN005003,GIN00500309,9.4471,12.7164,Poste de santé de Layah
GIN005,GIN005003,GIN00500309,9.46952,12.82709,Poste de santé de Dembayah
GIN005,GIN005003,GIN00500308,9.52479,13.34942,Poste de sante de Koket
GIN005,GIN005003,GIN00500308,9.58994,13.34267,Poste de sante de Moribaya
GIN005,GIN005003,GIN00500308,9.51534,13.24084,Poste de sante de Fandie
GIN005,GIN005003,GIN00500308,9.46473,13.23285,Poste de sante de Gbereire
GIN005,GIN005003,GIN00500307,9.3685,13.1725,Poste de sante de Gberika
GIN005,GIN005003,GIN00500307,9.34306,13.13964,Poste de sante de Tana
GIN005,GIN005003,GIN00500307,9.2697,13.31357,Ps de Mabala
GIN005,GIN005003,GIN00500306,9.47274,13.4762,Poste de sante de Maneah
GIN005,GIN005003,GIN00500305,9.36277,13.40764,Poste de Santé de Yétia
GIN005,GIN005003,GIN00500303,9.1819,12.97094,Poste de sante de Pamelap
GIN005,GIN005003,GIN00500303,9.33916,12.85937,Poste de sante de Kafou
GIN005,GIN005003,GIN00500303,9.32098,12.9117,Poste de sante Mola
GIN005,GIN005003,GIN00500303,9.23473,13.07073,Post de sante Maliguiagbe
GIN005,GIN005003,GIN00500303,9.31527,13.00712,Ps de Howourou
GIN005,GIN005003,GIN00500302,9.09479,13.1176,Poste de Santé de Dakhagbé
GIN005,GIN005003,GIN00500302,9.07902,13.2875,Poste de Santé de Bouramaya
GIN005,GIN005003,GIN00500302,9.14293,13.08541,Poste de santé de M'Böro
GIN005,GIN005003,GIN00500302,9.17991,13.22953,Poste de Santé de Kakoutoulaye
GIN005,GIN005003,GIN00500302,9.09561,13.23294,Poste de santé Kigbaly
GIN005,GIN005003,GIN00500301,9.53299,13.03778,Ps de feindemodiya
GIN005,GIN005003,GIN00500301,9.49648,13.20182,Poste de sante de dandayah
GIN005,GIN005003,GIN00500301,9.45391,13.1823,Poste de sante de Herico
GIN005,GIN005003,GIN00500301,9.4941,13.13396,Ps de Soriwoula
GIN005,GIN005004,GIN00500409,10.11453,13.02414,POSTE DE SANTE DE KAPORO
GIN005,GIN005004,GIN00500409,9.98736,13.0115,POSTE DE SANTE DE KOUDOYA
GIN005,GIN005004,GIN00500409,10.15991,13.09822,POSTE DE SANTE DE MALEAH
GIN005,GIN005004,GIN00500409,10.11305,12.97599,PS WALIA
GIN005,GIN005004,GIN00500408,9.90474,12.78905,POSTE DE SANTE DE SEFFAN
GIN005,GIN005004,GIN00500408,9.75543,12.68282,POSTE DE SANTE DE KOUNDAYA
GIN005,GIN005004,GIN00500408,9.8394,12.77547,POSTE DE SANTE YEMBERENG
GIN005,GIN005004,GIN00500407,9.6199,13.08971,POSTE DE SANTE SANSANYI
GIN005,GIN005004,GIN00500407,9.71998,13.14954,POSTE DE SANTE DE FOSSIKHOURE
GIN005,GIN005004,GIN00500407,9.79918,13.14327,POSTE DE SANTE DE HARIYOUMA SILINGBIER
GIN005,GIN005004,GIN00500407,9.7483,13.00475,POSTE DE SANTE DE TANENE
GIN005,GIN005004,GIN00500406,9.92779,12.59872,POSTE DE SANTE BAS-SYMBARAYA
GIN005,GIN005004,GIN00500406,9.87517,12.55597,POSTE DE SANTE SAMIYANKHOURE
GIN005,GIN005004,GIN00500406,9.97692,12.33945,POSTE DE SANTE DE DARSALAM
GIN005,GIN005004,GIN00500406,10.0761,12.36709,POSTE DE SANTE DE KOLAKHOURE
GIN005,GIN005004,GIN00500406,10.04998,12.30516,POSTE DE SANTE DE SAFERE
GIN005,GIN005004,GIN00500406,10.21742,12.2238,POSTE DE SANTE TELIHOUN
GIN005,GIN005004,GIN00500405,10.32425,12.80613,Poste de santé Dalonfary centre
GIN005,GIN005004,GIN00500405,10.24552,12.74574,poste de santé de Missidè
GIN005,GIN005004,GIN00500405,10.31203,12.82215,Poste de santé Waliya centre
GIN005,GIN005004,GIN00500405,10.28227,12.68734,Poste de santé Yonkaya
GIN005,GIN005004,GIN00500404,9.81601,12.64862,Poste de sant?0 de bambaye
GIN005,GIN005004,GIN00500404,10.01211,12.68983,Poste de santé
GIN005,GIN005004,GIN00500404,10.00152,12.79611,Poste de santé Khouredi
GIN005,GIN005004,GIN00500404,10.06917,12.81569,Poste de santé
GIN005,GIN005004,GIN00500404,10.19784,12.88419,Poste de santé tanènè kela
GIN005,GIN005004,GIN00500403,9.92819,12.98903,POSTE DE SANTE DE KOLIAGBE
GIN005,GIN005004,GIN00500401,10.5428,12.62879,Poste de sante Garafiri
GIN005,GIN005004,GIN00500401,10.32847,13.04672,Poste de sante Damouya
GIN005,GIN005004,GIN00500401,10.40431,12.72083,Poste de sante
GIN005,GIN005004,GIN00500401,10.38357,13.08166,Poste de sante de Woleya
GIN005,GIN005004,GIN00500401,10.25426,13.07279,Poste de sante de Sokiya
GIN005,GIN005004,GIN00500401,10.25055,12.95388,Poste de sante de Kebe Friguiya
GIN005,GIN005004,GIN00500401,10.36283,12.88532,Poste de sante de Minyaya
GIN005,GIN005004,GIN00500401,10.4795,12.82876,Poste de sante
GIN005,GIN005004,GIN00500401,10.42248,12.91541,Poste de sante Khatia
GIN005,GIN005004,GIN00500401,10.33025,13.1476,Poste sante Koundaballaya
GIN005,GIN005004,GIN00500410,10.27882,12.43727,Poste de santé Linsan
GIN005,GIN005004,GIN00500410,10.44816,12.48436,Poste de santé de sangoya
GIN005,GIN005004,GIN00500410,10.05296,12.49098,Poste de santé de Khatia
GIN005,GIN005005,GIN00500514,10.82969,13.20551,PS LAKHANDIYAN
GIN005,GIN005005,GIN00500514,10.8171,13.31219,POSTE DE SANTE KINSAN
GIN005,GIN005005,GIN00500513,10.92844,12.98742,POSTE DE SANTE DE SODJO
GIN005,GIN005005,GIN00500512,11.08573,13.2655,poste de sante de boussoura
GIN005,GIN005005,GIN00500512,10.98846,13.33356,poste de sante de silaty
GIN005,GIN005005,GIN00500511,10.63641,13.35627,PS GUILERE
GIN005,GIN005005,GIN00500510,10.69037,13.07973,ps tarihoye
GIN005,GIN005005,GIN00500509,11.00605,13.00488,PS MADINA TELICO
GIN005,GIN005005,GIN00500509,10.96067,13.0171,CS SAREKALY
GIN005,GIN005005,GIN00500508,11.08539,13.042,PS
GIN005,GIN005005,GIN00500508,11.00679,13.11961,PS KOURAWEL
GIN005,GIN005005,GIN00500507,11.19592,13.6253,PS KAHEL
GIN005,GIN005005,GIN00500507,11.13097,13.39884,PS KOMPETA
GIN005,GIN005005,GIN00500503,10.9489,12.93339,PS
GIN005,GIN005005,GIN00500503,10.8144,12.98903,CS GOUGOUDYE
GIN005,GIN005005,GIN00500502,10.86736,13.68316,PS TINKETA
GIN005,GIN005005,GIN00500502,10.68978,14.03512,PS GNONGOUROU
GIN005,GIN005005,GIN00500502,10.93495,13.7952,PS KOURAKOTO
GIN005,GIN005005,GIN00500502,10.91724,13.68177,POSTE DE SANTE DE MISSIDE
GIN005,GIN005005,GIN00500501,11.11242,12.9141,POSTE DE SANTE DE FELAH
GIN005,GIN005005,GIN00500501,11.046,12.97926,PS TELICO
GIN005,GIN005005,GIN00500501,11.04164,12.8929,PS DJISSOUMA
GIN005,GIN005005,GIN00500501,11.0755,12.96218,PS NINGUETERE
GIN004,GIN004001,GIN00400113,9.56206,9.76299,Poste de Santé de Totala
GIN004,GIN004001,GIN00400113,9.79832,9.93668,Poste de Sante de Manicelia
GIN004,GIN004001,GIN00400113,9.84635,9.71121,Poste de santé de Sansambaya
GIN004,GIN004001,GIN00400112,10.09219,9.29987,POSTE DE SANTE DE GBANANKOURA
GIN004,GIN004001,GIN00400111,9.96574,8.70854,Poste de santé
GIN004,GIN004001,GIN00400111,10.22106,8.81902,Poste de sante Komah
GIN004,GIN004001,GIN00400111,10.13771,9.04204,Poste de santé
GIN004,GIN004001,GIN00400111,10.13771,9.04204,Poste de santé
GIN004,GIN004001,GIN00400110,9.81146,9.45829,Poste de santé de Bassando Iradou
GIN004,GIN004001,GIN00400107,10.30038,9.66533,Poste de sante Folon
GIN004,GIN004001,GIN00400107,10.21424,9.47355,Poste de santé Koumban1
GIN004,GIN004001,GIN00400107,10.29069,9.36436,Poste de santé Morigbèdou
GIN004,GIN004001,GIN00400106,10.43423,9.25063,Poste de santé Foussen
GIN004,GIN004001,GIN00400106,10.54724,9.48119,Poste de sante Sofonko
GIN004,GIN004001,GIN00400106,10.57195,9.5161,Poste de sante Tenkelen
GIN004,GIN004001,GIN00400106,10.51084,9.31734,Poste de sante Soumankoi
GIN004,GIN004001,GIN00400106,10.57844,9.23348,Poste de santé Bankalan
GIN004,GIN004001,GIN00400106,10.47398,9.23403,Poste de santé Diankana
GIN004,GIN004001,GIN00400104,10.46514,9.45409,Poste de santé de Dalabani gare
GIN004,GIN004001,GIN00400104,10.39105,9.38353,Poste de santé de Fadou
GIN004,GIN004001,GIN00400104,10.33655,9.58771,Poste de santé de Sanana
GIN004,GIN004001,GIN00400104,10.455,9.56692,Poste de santé de Takoura
GIN004,GIN004001,GIN00400103,9.87226,8.65113,POSTE DE SANTE  SALASSILA
GIN004,GIN004001,GIN00400103,9.927,8.16761,POSTE DE SANTE KALAFILILA
GIN004,GIN004001,GIN00400103,9.80903,8.33547,POSTE DE SANTE KODIANA
GIN004,GIN004001,GIN00400103,9.96419,8.34307,POSTE DE SANTE DE MANIANKO
GIN004,GIN004001,GIN00400102,10.71535,9.24361,Poste de santé Bakonko Cissèla
GIN004,GIN004001,GIN00400102,10.66049,9.43195,Poste de santé Moussaya
GIN004,GIN004001,GIN00400102,10.96251,9.18901,Poste de santé Dalaba
GIN004,GIN004001,GIN00400102,10.85292,9.21565,Poste de santé Forécariah
GIN004,GIN004001,GIN00400102,11.05562,9.23342,Poste de santé Djélibakoro
GIN004,GIN004001,GIN00400102,10.7444,9.21088,Poste de santé Soila
GIN004,GIN004001,GIN00400101,10.49313,9.19671,Poste de santé de Dianssoumana
GIN004,GIN004001,GIN00400101,10.73897,9.19397,Poste de santé Gbenso
GIN004,GIN004002,GIN00400208,8.9242,9.58191,Poste de sante de Falankowarou
GIN004,GIN004002,GIN00400208,9.34102,9.58832,Poste de sante de Maka feredou centre
GIN004,GIN004002,GIN00400208,9.03673,9.51398,Poste de sante de Soulkoudou
GIN004,GIN004002,GIN00400207,8.82734,9.31657,Poste de santé de Bouro
GIN004,GIN004002,GIN00400206,9.22924,8.82817,Poste de Santé de Kissidou
GIN004,GIN004002,GIN00400206,9.25751,8.7076,Poste de santé de Köökö
GIN004,GIN004002,GIN00400204,9.72631,9.07295,Poste de santé de Fabala
GIN004,GIN004002,GIN00400204,9.76986,9.06569,poste de santé de farabana
GIN004,GIN004002,GIN00400203,9.40874,9.27667,Poste de sante de Yraya
GIN004,GIN004002,GIN00400202,9.14001,8.7664,Poste de sante Balagbedou
GIN004,GIN004002,GIN00400202,9.09737,8.81343,Poste de sante Sanankoroni
GIN004,GIN004002,GIN00400201,9.24731,9.35134,Poste de sante Integre de Gbenko
GIN004,GIN004003,GIN00400312,10.71991,10.02689,Poste de Santé Moussaya
GIN004,GIN004003,GIN00400312,10.77744,10.3136,Poste de Santé Sanasiaya
GIN004,GIN004003,GIN00400312,10.77369,10.39458,Poste de Saraya
GIN004,GIN004003,GIN00400311,10.589,9.96418,Poste de Santé Diaragbèla
GIN004,GIN004003,GIN00400311,10.65894,9.88287,Poste de Santé Kouroussa Kouda
GIN004,GIN004003,GIN00400310,10.84108,9.7173,Poste de Santé Fadou Centre
GIN004,GIN004003,GIN00400309,11.044,10.40112,Poste de Santé Komola koura Centre
GIN004,GIN004003,GIN00400308,10.24682,9.71756,Poste de sante
GIN004,GIN004003,GIN00400308,10.47127,9.7731,Poste de sante Ballam
GIN004,GIN004003,GIN00400307,10.93218,9.72606,Poste de Santé de Hèrèmakonon
GIN004,GIN004003,GIN00400307,10.84776,9.47035,Poste de santé Yarokoudo
GIN004,GIN004003,GIN00400306,9.84133,10.23827,Poste de centre
GIN004,GIN004003,GIN00400306,9.6366,10.31032,Poste de Santé Flowaro
GIN004,GIN004003,GIN00400306,9.6366,10.31032,Poste de Santé Karako
GIN004,GIN004003,GIN00400306,9.79846,10.08439,Poste de Santé
GIN004,GIN004003,GIN00400305,10.99656,10.52796,POSTE DE SANTE FADOUSABA
GIN004,GIN004003,GIN00400305,10.7709,10.6945,POSTE SANTE KANKAYA
GIN004,GIN004003,GIN00400305,10.92234,10.74783,POSTE DE SANTE
GIN004,GIN004003,GIN00400305,10.9841,10.67209,POSTE DE SANTE LOROMBO
GIN004,GIN004003,GIN00400305,10.87698,10.49643,POSTE DE SANTE NONO
GIN004,GIN004003,GIN00400305,10.7448,10.63961,POSTE DE SANTE
GIN004,GIN004003,GIN00400304,10.51564,9.60902,Poste de santé Soronkony
GIN004,GIN004003,GIN00400304,10.48548,9.70347,Poste de Morignoumala
GIN004,GIN004003,GIN00400303,9.94251,10.26219,Poste de Santé konsérèya
GIN004,GIN004003,GIN00400303,10.04567,10.17358,Poste de Santé Landi
GIN004,GIN004003,GIN00400303,10.31365,10.01335,Poste de Santé Nafadji
GIN004,GIN004003,GIN00400303,10.40244,9.9643,Poste de Santé de Wassaya
GIN004,GIN004003,GIN00400302,10.68833,9.56357,Poste de Sante Kourala
GIN004,GIN004003,GIN00400301,10.65413,9.68408,Poste de Santé Fadama
GIN004,GIN004003,GIN00400301,10.66266,9.78836,Poste de Santé Sangbarala
GIN004,GIN004004,GIN00400411,10.27601,8.32922,CENTRE DE SANTE DE SALADOU
GIN004,GIN004004,GIN00400411,10.12444,8.03798,POSTE DE SANTE DE NOUMOUDJILA
GIN004,GIN004004,GIN00400411,10.27321,8.14114,POSTE DE SANTE DE BOUGOULA
GIN004,GIN004004,GIN00400411,10.27502,8.32854,POSTE DE SANTE DE TINDILA
GIN004,GIN004004,GIN00400410,10.81353,8.51823,poste de sante de gbonko
GIN004,GIN004004,GIN00400410,10.90233,8.35568,poste de sante de djelimala
GIN004,GIN004004,GIN00400410,10.90501,8.38595,poste de sante de dandela
GIN004,GIN004004,GIN00400409,10.8571,8.70906,POSTE DE SANTE FARABAKOURA
GIN004,GIN004004,GIN00400409,10.98336,8.68134,POSTE DE SANTE LIMBANA
GIN004,GIN004004,GIN00400409,10.74788,8.76625,POSTE DE SANTE MISSIMAN
GIN004,GIN004004,GIN00400409,10.79604,8.74789,POSTE DE SANTE NAFADJELEN
GIN004,GIN004004,GIN00400409,10.9089,8.63846,POSTE DE SANTE BALANDOU
GIN004,GIN004004,GIN00400408,10.55536,8.89404,POSTE DE SANTE KODIARAN
GIN004,GIN004004,GIN00400407,11.19288,8.57068,POSTE DE SANTE KAMA
GIN004,GIN004004,GIN00400407,11.32707,8.71367,POSTE DE SANTE DE DJLINGBE
GIN004,GIN004004,GIN00400407,11.15163,8.75894,POSTE DE SANTE DE BANKOUMANA
GIN004,GIN004004,GIN00400406,10.77611,8.8592,POSTE DE SANTE LOILA
GIN004,GIN004004,GIN00400406,11.00933,8.88005,POSTE DE SANTE DE KANIFARA
GIN004,GIN004004,GIN00400406,10.85983,8.8719,POSTE DE SANTE IEANINDOUN
GIN004,GIN004004,GIN00400405,11.20317,8.78515,poste de sante karakany
GIN004,GIN004004,GIN00400405,11.08989,8.96373,poste de sante de kodiamba
GIN004,GIN004004,GIN00400405,11.22423,8.9737,poste de sante kinieran koura
GIN004,GIN004004,GIN00400405,11.24796,8.89867,poste de sante kodiaranida
GIN004,GIN004004,GIN00400405,11.189,8.91489,poste de sante barakoro
GIN004,GIN004004,GIN00400404,10.45778,8.61718,POSTE DE SANTE ORIALEN
GIN004,GIN004004,GIN00400404,10.5572,8.64205,POSTE DE SANTE SOKOURABA
GIN004,GIN004004,GIN00400404,10.32258,8.79237,POSTE DE SANTE DE MOUSSADOU
GIN004,GIN004004,GIN00400404,10.32258,8.79237,POSTE DE SANTE DEBIDIANA
GIN004,GIN004004,GIN00400403,10.64364,8.52144,POSTE DE SANTE DE DIARAKOURA
GIN004,GIN004004,GIN00400403,10.73903,8.62941,POSTE DE SANTE FALAMA
GIN004,GIN004004,GIN00400403,10.83218,8.60164,POSTE DE SANTE KANGBELA
GIN004,GIN004004,GIN00400403,10.62631,8.48964,POSTE DE SANTE MALIKILA
GIN004,GIN004004,GIN00400403,10.65681,8.83786,POSTE DE SANTE DE MARENA
GIN004,GIN004004,GIN00400403,10.69538,8.67364,POSTE DE SANTE SOUNTOUDIANA
GIN004,GIN004004,GIN00400402,11.28514,8.88594,POSTE DE SANTE KONKOYE
GIN004,GIN004004,GIN00400402,11.58096,8.74762,POSTE DE SANTE KANTEDOU BALADOU II
GIN004,GIN004004,GIN00400402,11.411,8.96937,POSTE DE SANTE FARABA
GIN004,GIN004004,GIN00400402,11.29172,8.92606,POSTE DE SANTE BANANFARA
GIN004,GIN004004,GIN00400401,11.24769,8.49631,POSTE DE SANTE SIDIKILA
GIN004,GIN004004,GIN00400401,11.31817,8.59243,POSTE DE SANTE DE KINIENKOURA I CENTRE
GIN004,GIN004004,GIN00400401,11.44112,8.55042,POSTE DE SANTE DE WOLOLA
GIN004,GIN004004,GIN00400401,11.32694,8.4131,CENTRE DE SANTE BALANDOUGOUBA
GIN004,GIN004004,GIN00400401,11.37732,8.38834,POSTE DE SANTE NIANI
GIN004,GIN004004,GIN00400412,11.15389,9.10817,POSTE DE SANTE KONOMAKORO
GIN004,GIN004004,GIN00400412,11.00772,9.16953,POSTE DE SANTE KANDAN
GIN004,GIN004005,GIN00400513,11.96226,9.92294,Poste de santé Kakama
GIN004,GIN004005,GIN00400513,11.62171,10.21722,Poste de santé Diguilin
GIN004,GIN004005,GIN00400513,11.98659,10.16239,Poste de santé Netemafara
GIN004,GIN004005,GIN00400513,11.83012,10.0417,Poste de santé de Amina
GIN004,GIN004005,GIN00400512,11.40988,9.03487,POSTE DE SANTE SOUGOULA
GIN004,GIN004005,GIN00400512,11.36588,9.169,POSTE DE SANTE TIGUIBIRY
GIN004,GIN004005,GIN00400512,11.36285,9.15147,POSTE DE SANTE KINIEBAKORO
GIN004,GIN004005,GIN00400511,11.0255,9.35624,Poste de Santé de Banfelekoro
GIN004,GIN004005,GIN00400510,11.14041,9.73529,Poste de santé
GIN004,GIN004005,GIN00400510,10.95401,9.43437,Poste de Santé Gbenkorokoro
GIN004,GIN004005,GIN00400509,11.07084,9.32571,Poste de santé Damissakoro
GIN004,GIN004005,GIN00400509,11.0877,9.31535,Poste de santé Damissakoura
GIN004,GIN004005,GIN00400509,11.3722,9.39356,Poste de santé Waran
GIN004,GIN004005,GIN00400508,12.27871,9.01542,Poste de santé de Balandougou
GIN004,GIN004005,GIN00400508,12.34781,9.04113,Poste de santé de Tombalen
GIN004,GIN004005,GIN00400508,12.03898,9.13609,Poste de santé Dialawqssa 1
GIN004,GIN004005,GIN00400508,12.03898,9.13609,Poste de Santé Sininko
GIN004,GIN004005,GIN00400508,12.10401,9.17494,Poste de santé Fidako
GIN004,GIN004005,GIN00400508,11.88161,9.25028,Poste de santé Kédala
GIN004,GIN004005,GIN00400508,12.00741,9.20174,Poste de santé tondo
GIN004,GIN004005,GIN00400507,11.91488,9.73362,Poste de santé Boukaria
GIN004,GIN004005,GIN00400507,11.98216,9.82531,Poste de santé Dibia
GIN004,GIN004005,GIN00400507,12.06111,9.45852,Poste de santé Soumbaraya
GIN004,GIN004005,GIN00400506,11.81808,9.79579,POSTE DE SANTE DE SANTIGUIA
GIN004,GIN004005,GIN00400506,11.6427,9.9395,POSTE DE SANTE KOBEDRO
GIN004,GIN004005,GIN00400506,11.7066,9.88204,POSTE DE SANTE DANTINIA
GIN004,GIN004005,GIN00400506,11.63869,9.70647,POSTE DE SANTE FOULATA
GIN004,GIN004005,GIN00400506,11.63362,9.63061,Poste de Santé Mignada
GIN004,GIN004005,GIN00400506,11.57708,9.66412,Poste de santé Séela
GIN004,GIN004005,GIN00400505,11.61615,9.3728,POSTE DE SANTE SETIGUIYA
GIN004,GIN004005,GIN00400505,11.48381,9.45502,POSTE DE SAANTE SAMANI
GIN004,GIN004005,GIN00400505,11.58162,9.24704,POSTE DE SANTE DOUBAYA
GIN004,GIN004005,GIN00400505,11.56855,9.34013,POSTE DE SANTE FATOYA
GIN004,GIN004005,GIN00400505,11.55057,9.60415,POSTE DE SANTE DE DIDI
GIN004,GIN004005,GIN00400505,11.55274,9.36508,POSTE DE SANTE BOUKARIYA
GIN004,GIN004005,GIN00400505,11.56958,9.32028,POSTE DE SANTE BALATO
GIN004,GIN004005,GIN00400505,11.64755,9.27139,POSTE DE SANTE DIARAYA
GIN004,GIN004005,GIN00400505,11.50424,9.27603,POSTE DE SANTE TISSABA
GIN004,GIN004005,GIN00400505,11.45477,9.87155,POSTE DESANTE FIFA
GIN004,GIN004005,GIN00400504,11.20577,9.11968,POSTE DE SANTE FRENKAMAYA
GIN004,GIN004005,GIN00400504,11.17727,9.12916,POSTE DE SANTE DJEYA
GIN004,GIN004005,GIN00400504,11.09373,9.20714,POSTE DE SANTE BALLADOUGOU
GIN004,GIN004005,GIN00400504,11.26062,9.13151,POSTE DE SANTE DIOMABANA
GIN004,GIN004005,GIN00400504,11.13325,9.16607,POSTE DE SANTE KONOMAKOURA
GIN004,GIN004005,GIN00400504,11.3248,9.15431,POSTE DE SANTE TOGUIOULEN
GIN004,GIN004005,GIN00400504,11.2894,9.11723,POSTE DE SANTE TOGUIFING
GIN004,GIN004005,GIN00400504,11.34353,9.34409,POSTE DE SANTE BAFING KOLA
GIN004,GIN004005,GIN00400503,11.88075,9.58389,Poste de Santé Bendougou
GIN004,GIN004005,GIN00400503,11.68633,9.50616,Poste de Santé de Djambaya
GIN004,GIN004005,GIN00400503,11.80677,9.58002,Poste de santé Kamaya
GIN004,GIN004005,GIN00400503,11.79638,9.61069,Poste de santé Koma
GIN004,GIN004005,GIN00400503,11.69513,9.28998,Poste de santé
GIN004,GIN004005,GIN00400503,11.7193,9.3267,pOSTE DE SANTE BOUGOUROU
GIN004,GIN004005,GIN00400502,11.8342,8.94978,POSTE DE SANTE TOMBOKO
GIN004,GIN004005,GIN00400502,11.83237,8.80221,POSTE DE SANTE KOLENDA
GIN004,GIN004005,GIN00400502,11.77681,9.12198,POSTE DE SANTE MANSADA
GIN004,GIN004005,GIN00400502,11.77681,9.12198,POSTE DE SANTE SEREDENDEN
GIN004,GIN004005,GIN00400502,11.6663,8.96618,POSTE DE SANTE ALAHINE
GIN004,GIN004005,GIN00400502,11.70937,9.19088,POSTE DE SANTE DALAMBAN
GIN004,GIN004005,GIN00400502,11.68183,9.07416,POSTE DE SANTE SOUMBARAKOBA
GIN004,GIN004005,GIN00400502,11.81791,9.12727,POSTE DE SANTE OUDOULA
GIN004,GIN004005,GIN00400502,11.81791,9.12727,POSTE DE SANTE KOURAKO TAMBA
GIN004,GIN004005,GIN00400502,11.95335,8.78291,POSTE DE SANTE KOUREMALE
GIN004,GIN004005,GIN00400502,11.74712,9.12169,POSTE DE SANTE SOUMBALAKOLEN
GIN004,GIN004005,GIN00400502,11.84249,9.00492,POSTE DE SANTE KODIARANI 2
GIN004,GIN004005,GIN00400502,11.84249,9.00492,POSTE DE SANTE KOURAKO
GIN004,GIN004005,GIN00400502,11.75622,9.14552,POSTE DE SANTE KOLITA
GIN004,GIN004005,GIN00400502,11.75622,9.14552,POSTE DE SANTE GOREMA
GIN004,GIN004005,GIN00400502,11.694,9.14642,POSTE DE SANTE SOULOUKOUNI
GIN004,GIN004005,GIN00400502,11.80894,9.21287,POSTE DE SANTE TOMBONI
GIN004,GIN004005,GIN00400501,11.60352,8.77659,POSTE DE SANTE DE NAFADJI
GIN004,GIN004005,GIN00400501,11.5594,8.80443,POSTE DE SANTE KINIEBA
GIN004,GIN004005,GIN00400501,11.44664,8.97469,POSTE DE SANTE KOUMANDIANBOUGOU
GIN004,GIN004005,GIN00400501,11.55805,8.80683,CENTRE DE SANTE BANKON
GIN003,GIN003001,GIN00300108,10.62738,10.78534,POSTE DE SANTE DE DANDAKARA CENTRE
GIN003,GIN003001,GIN00300106,10.99946,11.16725,POSTE DE SANTE DE BOUKA DOUNKIDO CENTRE
GIN003,GIN003001,GIN00300105,10.47851,11.489,POSTE DE SANTE DE KINDOYE
GIN003,GIN003001,GIN00300105,10.89822,11.58382,POSTE DE SANTE DE SARIFOULA BAFING
GIN003,GIN003001,GIN00300105,10.63483,11.45885,POSTE DE SANTE KOLOKANKAN FODEYA CNTRE
GIN003,GIN003001,GIN00300105,10.81108,11.43963,POSTE DE SANTE DABOLA BERETE
GIN003,GIN003001,GIN00300104,10.75354,11.02135,POSTE DE SANTE DE KALELA
GIN003,GIN003001,GIN00300104,10.72554,11.10282,POSTE DE SANTE DU VILLAGE POREDIANNYA
GIN003,GIN003001,GIN00300102,10.72623,10.58338,POSTE DE SANTE KEBEYA
GIN003,GIN003001,GIN00300102,10.74822,10.4937,poste de sante de banankelen
GIN003,GIN003001,GIN00300101,10.7541,11.32941,POSTE DE SANTE DE FELLA HAMDALLAYE CNTRE
GIN003,GIN003001,GIN00300101,10.7541,11.32941,POSTE DE SANTE DE GNALEN
GIN003,GIN003001,GIN00300101,10.8864,11.34704,POSTE DE SANTE FADAMA
GIN003,GIN003002,GIN00300207,11.38708,10.94908,Poste de santé
GIN003,GIN003002,GIN00300206,11.18337,11.06686,Poste de Santé Djankourou Centre
GIN003,GIN003002,GIN00300206,11.11666,11.05743,Poste de Santé de Fodécariyah Centre
GIN003,GIN003002,GIN00300206,11.21747,11.09715,Poste de Santé Kansato Missidé Centre
GIN003,GIN003002,GIN00300206,11.32349,11.13079,Poste de Santé de Mansarena
GIN003,GIN003002,GIN00300205,11.76461,11.00447,P.S du District Missira Djallonké
